label,Nosex,Nosey,Neckx,Necky,R-Shox,R-Shoy,R-Elbx,R-Elby,R-Wrx,R-Wry,L-Shox,L-Shoy,L-Elbx,L-Elby,L-Wrx,L-Wry,R-Hipx,R-Hipy,R-Kneex,R-Kneey,R-Ankx,R-Anky,L-Hipx,L-Hipy,L-Kneex,L-Kneey,L-Ankx,L-Anky,R-Eyex,R-Eyey,L-Eyex,L-Eyey,R-Earx,R-Eary,L-Earx,L-Eary
0,0.231357553,0.03250478,0.231357553,0.198852772,0.101338432,0.198852772,0.06500956,0.367112811,0,0.533460803,0.359464627,0.198852772,0.395793499,0.369024857,0.491395793,0.531548757,0.164435946,0.565965583,0.133843212,0.799235182,0.131931166,1,0.296367113,0.565965583,0.326959847,0.799235182,0.328871893,0.998087954,0.198852772,0.001912046,0.261950287,0,0.166347992,0.034416826,0.296367113,0.034416826
0,0.182325581,0.001860465,0.209302326,0.159069767,0.154418605,0.159069767,0.077209302,0.291162791,0,0.39627907,0.286511628,0.133953488,0.440930233,0.264186047,0.569302326,0.369302326,0.180465116,0.449302326,0.208372093,0.711627907,0.258604651,0.973953488,0.284651163,0.448372093,0.285581395,0.710697674,0.284651163,1,0.181395349,0.000930233,0.20744186,0,-1,-1,0.258604651,0.001860465
0,0.184923439,0.024734982,0.210836278,0.159010601,0.104829211,0.159010601,0.053003534,0.341578327,0,0.473498233,0.315665489,0.159010601,0.342756184,0.341578327,0.394581861,0.498233216,0.131919906,0.472320377,0.133097762,0.737338045,0.157832744,0.974087161,0.262661955,0.472320377,0.263839812,0.736160188,0.288574794,1,0.183745583,0,0.210836278,0,0.157832744,0.001177856,0.262661955,0.025912839
0,0.186544343,0.024464832,0.186544343,0.137614679,0.082568807,0.159021407,0.058103976,0.324159021,0,0.486238532,0.296636086,0.137614679,0.321100917,0.324159021,0.400611621,0.486238532,0.131498471,0.489296636,0.159021407,0.755351682,0.183486239,1,0.26911315,0.486238532,0.272171254,0.73088685,0.26911315,0.975535168,0.162079511,0,0.214067278,0,0.134556575,0.003058104,0.262996942,0
0,0.218077475,0.030129125,0.218077475,0.18507891,0.094691535,0.18507891,0.06169297,0.371592539,0,0.527977044,0.341463415,0.18507891,0.37446198,0.342898135,0.43615495,0.529411765,0.154949785,0.529411765,0.157819225,0.779053085,0.18651363,1,0.281205165,0.529411765,0.279770445,0.779053085,0.24964132,0.99856528,0.18794835,0,0.24964132,0,0.154949785,0.00143472,0.281205165,0.030129125
0,0.156342183,0.025073746,0.156342183,0.17699115,0.076696165,0.17699115,0.050147493,0.33480826,0,0.486725664,0.258112094,0.17699115,0.284660767,0.333333333,0.336283186,0.51179941,0.103244838,0.486725664,0.103244838,0.743362832,0.128318584,1,0.231563422,0.486725664,0.230088496,0.743362832,0.181415929,1,0.15339233,0,0.181415929,0,0.126843658,0.025073746,0.230088496,0.025073746
0,0.200920245,0.032208589,0.133435583,0.197852761,0.035276074,0.199386503,0.001533742,0.400306748,0,0.599693252,0.200920245,0.197852761,0.233128834,0.363496933,0.299079755,0.466257669,0.101226994,0.535276074,0.101226994,0.766871166,0.133435583,1,0.200920245,0.533742331,0.167177914,0.766871166,0.167177914,0.966257669,0.168711656,0,0.200920245,0,0.101226994,0.030674847,-1,-1
0,0.206521739,0.027173913,0.211956522,0.152173913,0.10326087,0.157608696,0.076086957,0.342391304,0,0.505434783,0.331521739,0.152173913,0.364130435,0.320652174,0.445652174,0.505434783,0.152173913,0.451086957,0.152173913,0.72826087,0.130434783,1,0.288043478,0.451086957,0.293478261,0.711956522,0.288043478,1,0.179347826,0,0.22826087,0,0.152173913,0.010869565,0.260869565,0.005434783
0,0.216269841,0.029761905,0.216269841,0.18452381,0.121031746,0.158730159,0.061507937,0.371031746,0,0.529761905,0.339285714,0.186507937,0.369047619,0.375,0.404761905,0.531746032,0.125,0.5,0.152777778,0.751984127,0.156746032,1,0.277777778,0.501984127,0.248015873,0.751984127,0.216269841,1,0.186507937,0,0.248015873,0,0.156746032,0.029761905,0.277777778,0.001984127
0,0.202020202,0.023569024,0.205387205,0.178451178,0.104377104,0.178451178,0.053872054,0.353535354,0,0.508417508,0.306397306,0.178451178,0.333333333,0.356902357,0.407407407,0.511784512,0.131313131,0.484848485,0.158249158,0.740740741,0.181818182,1,0.259259259,0.481481481,0.259259259,0.764309764,0.255892256,1,0.178451178,0,0.212121212,0,0.151515152,0.026936027,0.255892256,0.026936027
0,0.21,0.023333333,0.21,0.14,0.103333333,0.136666667,0.076666667,0.32,0,0.46,0.296666667,0.14,0.323333333,0.323333333,0.376666667,0.463333333,0.13,0.483333333,0.136666667,0.73,0.163333333,1,0.266666667,0.486666667,0.243333333,0.733333333,0.24,0.996666667,0.186666667,0,0.236666667,0,0.133333333,0,0.266666667,0.003333333
0,0.184923439,0.024734982,0.210836278,0.159010601,0.104829211,0.159010601,0.053003534,0.340400471,0,0.473498233,0.315665489,0.159010601,0.342756184,0.341578327,0.394581861,0.499411072,0.131919906,0.448763251,0.133097762,0.737338045,0.157832744,0.975265018,0.262661955,0.472320377,0.263839812,0.737338045,0.265017668,1,0.183745583,0,0.210836278,0,0.157832744,0.001177856,0.262661955,0.025912839
0,0.12972973,0.005405405,0.12972973,0.135135135,0.024324324,0.135135135,0.021621622,0.316216216,0,0.475675676,0.235135135,0.135135135,0.259459459,0.316216216,0.286486486,0.47027027,0.075675676,0.443243243,0.102702703,0.735135135,0.102702703,0.997297297,0.205405405,0.424324324,0.181081081,0.735135135,0.181081081,1,0.108108108,0,0.156756757,0,0.078378378,0.002702703,0.183783784,0
0,0.174298375,0.00295421,0.174298375,0.150664697,0.073855244,0.149187592,0.025110783,0.324963072,0,0.47562777,0.274741507,0.150664697,0.323485968,0.323485968,0.373707533,0.47562777,0.100443131,0.450516987,0.124076809,0.725258493,0.149187592,1,0.248153619,0.450516987,0.248153619,0.725258493,0.223042836,1,0.150664697,0,0.199409158,0,0.124076809,0.00295421,0.224519941,0.001477105
0,0.954022989,0.218390805,0.931034483,0.413793103,0.068965517,0.16091954,0.011494253,0.229885057,0,0.091954023,0.264367816,0.16091954,0.310344828,0.229885057,0.252873563,0.103448276,0.08045977,0.425287356,0.08045977,0.666666667,0.08045977,0.862068966,0.206896552,0.425287356,0.206896552,0.666666667,0.206896552,0.862068966,0.931034483,0.16091954,1,0.16091954,0.827586207,0.16091954,0.264367816,0.034482759
0,0.163461538,0.022435897,0.163461538,0.182692308,0.057692308,0.179487179,0.025641026,0.346153846,0,0.506410256,0.269230769,0.182692308,0.323717949,0.346153846,0.349358974,0.509615385,0.083333333,0.509615385,0.108974359,0.753205128,0.131410256,1,0.243589744,0.509615385,0.217948718,0.756410256,0.189102564,1,0.157051282,0.019230769,0.189102564,0,0.108974359,0.022435897,0.217948718,0.022435897
0,0.186046512,0.025369979,0.188160677,0.183932347,0.082452431,0.181818182,0.052854123,0.365750529,0,0.498942918,0.293868922,0.183932347,0.342494715,0.367864693,0.395348837,0.522198732,0.109936575,0.501057082,0.135306554,0.761099366,0.160676533,1,0.262156448,0.501057082,0.238900634,0.761099366,0.21141649,0.997885835,0.181818182,0,0.213530655,0,0.133192389,0.023255814,0.262156448,0.023255814
0,0.10880829,0.191709845,0.10880829,0.272884283,0.053540587,0.272884283,0.001727116,0.136442142,0,0.027633851,0.164075993,0.272884283,0.21761658,0.134715026,0.243523316,0,0.055267703,0.542314335,0.055267703,0.784110535,0.055267703,1,0.162348877,0.540587219,0.160621762,0.784110535,0.136442142,1,0.107081174,0.189982729,0.134715026,0.189982729,0.079447323,0.191709845,0.162348877,0.191709845
0,0.177304965,0.026004728,0.200945626,0.19858156,0.096926714,0.19858156,0.052009456,0.373522459,0,0.503546099,0.302600473,0.19858156,0.352245863,0.373522459,0.399527187,0.524822695,0.125295508,0.550827423,0.104018913,0.799054374,0.125295508,0.978723404,0.276595745,0.550827423,0.276595745,0.796690307,0.276595745,1,0.151300236,0.002364066,0.200945626,0,0.14893617,0.04964539,0.250591017,0.047281324
0,0.158490566,0.030188679,0.132075472,0.158490566,0.037735849,0.158490566,0.033962264,0.350943396,0,0.513207547,0.226415094,0.158490566,0.256603774,0.350943396,0.286792453,0.513207547,0.094339623,0.479245283,0.098113208,0.743396226,0.128301887,1,0.196226415,0.456603774,0.19245283,0.743396226,0.162264151,1,0.128301887,0,0.162264151,0,0.098113208,0.030188679,0.19245283,0.030188679
0,0.163522013,0.003144654,0.141509434,0.144654088,0.053459119,0.141509434,0.028301887,0.336477987,0,0.5,0.251572327,0.144654088,0.27672956,0.336477987,0.305031447,0.5,0.08490566,0.449685535,0.08490566,0.748427673,0.08490566,0.974842767,0.198113208,0.471698113,0.220125786,0.751572327,0.194968553,1,0.13836478,0,0.169811321,0,0.110062893,0.003144654,0.198113208,0.003144654
0,0.292792793,0.004504505,0.292792793,0.202702703,0.175675676,0.18018018,0.085585586,0.355855856,0,0.5,0.414414414,0.207207207,0.472972973,0.382882883,0.554054054,0.531531532,0.22972973,0.5,0.22972973,0.765765766,0.256756757,1,0.378378378,0.5,0.355855856,0.765765766,0.346846847,1,0.261261261,0,0.31981982,0,0.234234234,0.031531532,0.351351351,0.031531532
0,0.2,0.003921569,0.2,0.149019608,0.109803922,0.145098039,0.054901961,0.31372549,0,0.454901961,0.305882353,0.164705882,0.360784314,0.31372549,0.4,0.454901961,0.137254902,0.490196078,0.141176471,0.768627451,0.141176471,1,0.254901961,0.509803922,0.254901961,0.77254902,0.254901961,1,0.192156863,0,0.223529412,0,0.164705882,0.02745098,0.254901961,0.02745098
0,0.221818182,0.021818182,0.221818182,0.152727273,0.098181818,0.152727273,0.050909091,0.327272727,0,0.498181818,0.323636364,0.170909091,0.370909091,0.345454545,0.421818182,0.494545455,0.127272727,0.476363636,0.149090909,0.745454545,0.149090909,1,0.272727273,0.476363636,0.272727273,0.727272727,0.254545455,1,0.196363636,0,0.243636364,0,0.152727273,0.018181818,0.272727273,0.003636364
0,0.189415042,0.025069638,0.189415042,0.155988858,0.08356546,0.155988858,0,0.267409471,0.136490251,0.26183844,0.292479109,0.158774373,0.373259053,0.286908078,0.236768802,0.264623955,0.111420613,0.47632312,0.111420613,0.757660167,0.111420613,0.997214485,0.245125348,0.495821727,0.242339833,0.740947075,0.239554318,1,0.161559889,0,0.21448468,0,0.136490251,0.025069638,0.242339833,0.025069638
0,0.091703057,0.122270742,0.091703057,0.270742358,0.030567686,0.268558952,0,0.11790393,0,0,0.150655022,0.270742358,0.152838428,0.152838428,0.150655022,0.150655022,0.032751092,0.543668122,0.061135371,0.786026201,0.089519651,1,0.150655022,0.545851528,0.148471616,0.786026201,0.120087336,0.997816594,0.087336245,0.120087336,0.120087336,0.120087336,0.058951965,0.148471616,0.150655022,0.148471616
0,0.258823529,0.023529412,0.258823529,0.182352941,0.152941176,0.182352941,0.079411765,0.367647059,0,0.5,0.341176471,0.182352941,0.391176471,0.364705882,0.467647059,0.494117647,0.179411765,0.55,0.179411765,0.788235294,0.158823529,1,0.311764706,0.529411765,0.338235294,0.785294118,0.338235294,0.997058824,0.232352941,0,0.264705882,0,0.205882353,0.023529412,0.308823529,0.026470588
0,0.181498829,0.00234192,0.181498829,0.159250585,0.077283372,0.159250585,0.025761124,0.341920375,0,0.475409836,0.285714286,0.159250585,0.31381733,0.318501171,0.338407494,0.5,0.104215457,0.50117096,0.103044496,0.762295082,0.103044496,0.99882904,0.235362998,0.50234192,0.234192037,0.762295082,0.233021077,1,0.155737705,0,0.207259953,0,0.128805621,0.025761124,0.234192037,0.026932084
0,0.179347826,0.010869565,0.184782609,0.135869565,0.092391304,0.152173913,0.070652174,0.342391304,0,0.5,0.293478261,0.135869565,0.336956522,0.320652174,0.413043478,0.5,0.130434783,0.451086957,0.130434783,0.733695652,0.125,1,0.260869565,0.451086957,0.260869565,0.711956522,0.260869565,1,0.157608696,0,0.206521739,0,0.130434783,0.005434783,0.233695652,0
0,0.17037037,0.025925926,0.17037037,0.17037037,0.055555556,0.17037037,0,0.340740741,0.140740741,0.337037037,0.285185185,0.17037037,0.340740741,0.340740741,0.2,0.314814815,0.111111111,0.511111111,0.114814815,0.766666667,0.137037037,1,0.251851852,0.511111111,0.22962963,0.766666667,0.225925926,0.992592593,0.140740741,0,0.196296296,0,0.111111111,0.025925926,0.225925926,0.025925926
0,0.178921569,0.004901961,0.181372549,0.154411765,0.088235294,0.154411765,0.056372549,0.335784314,0,0.487745098,0.301470588,0.154411765,0.330882353,0.335784314,0.392156863,0.490196078,0.120098039,0.458333333,0.149509804,0.730392157,0.178921569,0.973039216,0.269607843,0.458333333,0.269607843,0.730392157,0.240196078,1,0.151960784,0,0.208333333,0,0.144607843,0.00245098,0.240196078,0.00245098
0,0.171096346,0.026578073,0.172757475,0.169435216,0.084717608,0.169435216,0.056478405,0.342192691,0,0.511627907,0.284053156,0.171096346,0.312292359,0.340531561,0.342192691,0.511627907,0.112956811,0.485049834,0.141196013,0.76910299,0.169435216,1,0.22923588,0.485049834,0.227574751,0.76744186,0.227574751,1,0.167774086,0,0.199335548,0,0.139534884,0.028239203,0.227574751,0.026578073
0,0.164,0.04,0.168,0.168,0.08,0.164,0.044,0.332,0,0.5,0.284,0.168,0.288,0.372,0.328,0.536,0.084,0.496,0.124,0.748,0.124,1,0.208,0.496,0.204,0.748,0.204,0.996,0.128,0.004,0.2,0,0.124,0.04,0.212,0.04
0,0.177737882,0.02513465,0.175942549,0.156193896,0.073608618,0.154398564,0.048473968,0.333931777,0,0.488330341,0.280071813,0.156193896,0.301615799,0.333931777,0.328545781,0.509874327,0.1005386,0.484739677,0.12567325,0.741472172,0.149012567,1,0.228007181,0.486535009,0.202872531,0.741472172,0.202872531,0.996409336,0.152603232,0.001795332,0.202872531,0,0.12567325,0.026929982,0.229802513,0.026929982
0,0.157503715,0.031203566,0.157503715,0.160475483,0.062407132,0.160475483,0.031203566,0.32243685,0,0.482912333,0.224368499,0.160475483,0.257057949,0.32243685,0.288261516,0.482912333,0.093610698,0.482912333,0.093610698,0.741456166,0.095096582,1,0.193164933,0.484398217,0.191679049,0.741456166,0.190193165,1,0.126300149,0,0.161961367,0,0.063893016,0.031203566,0.194650817,0.031203566
0,0.11969112,0.001930502,0.144787645,0.148648649,0.028957529,0.150579151,0.028957529,0.324324324,0,0.472972973,0.233590734,0.148648649,0.262548263,0.322393822,0.291505792,0.471042471,0.086872587,0.471042471,0.088803089,0.735521236,0.090733591,0.998069498,0.204633205,0.471042471,0.202702703,0.735521236,0.177606178,1,0.115830116,0,0.146718147,0,0.086872587,0.027027027,0.175675676,0.028957529
0,-1,-1,0.866935484,0.165322581,0.903225806,0.165322581,0.963709677,0.302419355,1,0.439516129,0.830645161,0.165322581,0.794354839,0.302419355,0.762096774,0.439516129,0.89516129,0.407258065,0.899193548,0.612903226,0.89516129,0.786290323,0.830645161,0.407258065,0.862903226,0.612903226,0.866935484,0.786290323,-1,-1,-1,-1,0.931451613,0.028225806,0.826612903,0.028225806
0,0.180058083,0.000968054,0.181026137,0.181026137,0.088092933,0.181026137,0.059051307,0.363020329,0,0.51500484,0.30106486,0.152952565,0.332042594,0.333978703,0.392061955,0.485963214,0.120038722,0.515972894,0.120038722,0.757986447,0.150048403,0.999031946,0.271055179,0.51500484,0.242013553,0.757986447,0.211035818,1,0.151016457,0,0.210067764,0,0.120038722,0.029041626,0.241045499,0.000968054
0,0.171003717,0.029739777,0.171003717,0.171003717,0.055762082,0.171003717,0,0.342007435,0.141263941,0.338289963,0.282527881,0.171003717,0.342007435,0.342007435,0.230483271,0.342007435,0.089219331,0.513011152,0.111524164,0.747211896,0.115241636,0.970260223,0.230483271,0.513011152,0.226765799,0.769516729,0.200743494,1,0.144981413,0,0.200743494,0,0.115241636,0.026022305,0.230483271,0.026022305
0,0.139294404,0.02676399,0.138686131,0.139294404,0.028588808,0.139294404,0.027372263,0.306569343,0,0.472627737,0.22323601,0.139294404,0.250608273,0.305352798,0.305352798,0.499391727,0.083333333,0.444647202,0.110705596,0.722627737,0.111313869,1,0.194647202,0.445255474,0.166666667,0.722627737,0.166666667,0.97323601,0.111922141,0,0.166666667,0,0.110097324,0.027372263,0.194647202,0.027372263
0,0.1534937,0.025200458,0.1534937,0.178694158,0.050400916,0.178694158,0.025200458,0.357388316,0,0.487972509,0.255441008,0.178694158,0.305841924,0.333333333,0.332187858,0.486827033,0.101947308,0.513172967,0.101947308,0.768613975,0.103092784,1,0.229095074,0.513172967,0.229095074,0.744558992,0.23024055,1,0.128293242,0.024054983,0.178694158,0,0.101947308,0.049255441,0.205040092,0.026345934
0,0.198067633,0.004830918,0.202898551,0.164251208,0.106280193,0.164251208,0.06763285,0.333333333,0,0.497584541,0.299516908,0.169082126,0.367149758,0.338164251,0.429951691,0.497584541,0.1352657,0.463768116,0.164251208,0.734299517,0.193236715,1,0.265700483,0.463768116,0.265700483,0.734299517,0.236714976,1,0.173913043,0,0.231884058,0,0.164251208,0.028985507,0.265700483,0.009661836
0,0.18627451,0.026143791,0.183006536,0.111111111,0.055555556,0.107843137,0.026143791,0.297385621,0,0.464052288,0.294117647,0.111111111,0.323529412,0.297385621,0.375816993,0.483660131,0.107843137,0.460784314,0.160130719,0.732026144,0.183006536,1,0.264705882,0.460784314,0.241830065,0.732026144,0.215686275,1,0.160130719,0,0.192810458,0,0.107843137,0.003267974,0.218954248,0.003267974
0,0.191419142,0.02640264,0.194719472,0.171617162,0.079207921,0.171617162,0.052805281,0.343234323,0,0.511551155,0.306930693,0.168316832,0.363036304,0.343234323,0.448844884,0.537953795,0.138613861,0.511551155,0.161716172,0.768976898,0.138613861,1,0.280528053,0.511551155,0.283828383,0.768976898,0.306930693,0.99669967,0.165016502,0,0.217821782,0,0.135313531,0.00330033,0.250825083,0.00330033
0,0.130081301,0.027100271,0.151761518,0.157181572,0.048780488,0.157181572,0.024390244,0.33604336,0,0.490514905,0.254742547,0.157181572,0.279132791,0.333333333,0.306233062,0.487804878,0.097560976,0.487804878,0.10298103,0.742547425,0.124661247,1,0.227642276,0.485094851,0.203252033,0.742547425,0.176151762,0.997289973,0.12195122,0,0.154471545,0,0.097560976,0.027100271,0.203252033,0.027100271
0,0.171339564,0.028037383,0.171339564,0.171339564,0.059190031,0.171339564,0.034267913,0.342679128,0,0.510903427,0.258566978,0.171339564,0.289719626,0.367601246,0.370716511,0.510903427,0.090342679,0.479750779,0.115264798,0.763239875,0.143302181,0.996884735,0.22741433,0.479750779,0.22741433,0.741433022,0.22741433,1,0.143302181,0,0.174454829,0,0.115264798,0.028037383,0.22741433,0.028037383
0,0.218181818,0.021818182,0.218181818,0.152727273,0.098181818,0.170909091,0.050909091,0.345454545,0,0.498181818,0.32,0.152727273,0.370909091,0.323636364,0.421818182,0.498181818,0.145454545,0.476363636,0.149090909,0.741818182,0.167272727,0.996363636,0.294545455,0.476363636,0.272727273,0.723636364,0.272727273,1,0.192727273,0,0.225454545,0,0.149090909,0.018181818,0.269090909,0.018181818
0,0.2,0.003921569,0.2,0.149019608,0.094117647,0.149019608,0.035294118,0.31372549,0,0.454901961,0.290196078,0.145098039,0.345098039,0.31372549,0.403921569,0.454901961,0.149019608,0.509803922,0.145098039,0.77254902,0.145098039,1,0.262745098,0.490196078,0.258823529,0.77254902,0.254901961,1,0.176470588,0,0.207843137,0,0.145098039,0.02745098,0.235294118,0.02745098
0,0.212560386,0.019323671,0.231884058,0.173913043,0.130434783,0.15942029,0.077294686,0.338164251,0,0.492753623,0.323671498,0.173913043,0.396135266,0.342995169,0.45410628,0.47826087,0.15942029,0.45410628,0.183574879,0.739130435,0.207729469,0.985507246,0.285024155,0.463768116,0.270531401,0.739130435,0.265700483,1,0.193236715,0.014492754,0.241545894,0,0.183574879,0.038647343,0.270531401,0.024154589
0,0.168761221,0.026929982,0.166965889,0.166965889,0.055655296,0.166965889,0.026929982,0.360861759,0,0.500897666,0.278276481,0.166965889,0.307001795,0.359066427,0.333931777,0.527827648,0.10951526,0.472172352,0.10951526,0.750448833,0.08438061,1,0.222621185,0.472172352,0.195691203,0.748653501,0.192100539,0.973070018,0.141831239,0,0.195691203,0,0.111310592,0.026929982,0.220825853,0.026929982
0,0.194805195,0.025974026,0.194805195,0.168831169,0.086580087,0.168831169,0.051948052,0.359307359,0,0.502164502,0.307359307,0.168831169,0.354978355,0.359307359,0.38961039,0.506493506,0.138528139,0.502164502,0.138528139,0.774891775,0.138528139,0.974025974,0.272727273,0.506493506,0.251082251,0.774891775,0.277056277,1,0.168831169,0,0.220779221,0,0.142857143,0.025974026,0.251082251,0.008658009
0,0.207317073,0.002439024,0.207317073,0.141463415,0.102439024,0.141463415,0.068292683,0.343902439,0,0.485365854,0.309756098,0.141463415,0.343902439,0.312195122,0.409756098,0.482926829,0.136585366,0.448780488,0.13902439,0.724390244,0.170731707,1,0.275609756,0.448780488,0.243902439,0.726829268,0.23902439,0.997560976,0.204878049,0,0.241463415,0,0.168292683,0.002439024,0.275609756,0.002439024
0,0.179487179,0.033333333,0.179487179,0.176923077,0.071794872,0.176923077,0.035897436,0.356410256,0,0.5,0.287179487,0.176923077,0.320512821,0.358974359,0.323076923,0.530769231,0.107692308,0.530769231,0.107692308,0.782051282,0.105128205,1,0.248717949,0.533333333,0.248717949,0.782051282,0.246153846,0.997435897,0.176923077,0,0.215384615,0,0.141025641,0.033333333,0.248717949,0.033333333
0,0.205047319,0.000450653,0.205047319,0.146913024,0.087426769,0.146913024,0.058134295,0.323569175,0,0.500225327,0.322217215,0.146913024,0.323118522,0.323569175,0.352861649,0.499774673,0.11762055,0.470482199,0.14646237,0.735466426,0.175754845,1,0.26408292,0.470482199,0.2352411,0.735015773,0.234339793,0.999549347,0.175754845,0,0.233889139,0,0.14646237,0,0.263632267,0
0,0.173611111,0,0.086805556,0.180555556,0.038194444,0.177083333,0.041666667,0.361111111,0.003472222,0.496527778,0.135416667,0.180555556,0.135416667,0.364583333,0.180555556,0.5,0.048611111,0.5,0.041666667,0.767361111,0,1,0.135416667,0.503472222,0.086805556,0.770833333,0.083333333,0.996527778,0.131944444,0,0.173611111,0,0.083333333,0.003472222,-1,-1
0,0.134796238,0.003134796,0.097178683,0.137931034,0.028213166,0.134796238,0,0.300940439,0,0.467084639,0.163009404,0.169278997,0.166144201,0.335423197,0.197492163,0.498432602,0.059561129,0.467084639,0.031347962,0.73354232,0.028213166,1,0.159874608,0.467084639,0.128526646,0.73354232,0.097178683,0.996865204,0.128526646,0,0.163009404,0,0.062695925,0.003134796,-1,-1
0,0.181818182,0.0256917,0.181818182,0.156126482,0.079051383,0.156126482,0.053359684,0.341897233,0,0.523715415,0.28458498,0.156126482,0.312252964,0.339920949,0.389328063,0.5,0.128458498,0.448616601,0.128458498,0.735177866,0.104743083,1,0.258893281,0.448616601,0.258893281,0.735177866,0.258893281,0.998023715,0.156126482,0,0.205533597,0,0.130434783,0.023715415,0.233201581,0.001976285
0,0.203608247,0.00257732,0.242268041,0.167525773,0.121134021,0.170103093,0.079896907,0.37628866,0,0.582474227,0.363402062,0.167525773,0.404639175,0.37628866,0.484536082,0.546391753,0.162371134,0.541237113,0.162371134,0.791237113,0.162371134,0.958762887,0.322164948,0.541237113,0.286082474,0.791237113,0.280927835,1,0.201030928,0,0.242268041,0,0.162371134,0.038659794,0.283505155,0.00257732
0,-1,-1,0.142480211,0.142480211,0.229551451,0.142480211,0.2823219,0.311345646,0.287598945,0.45646438,0.029023747,0.142480211,0,0.284960422,-1,-1,0.200527704,0.459102902,0.200527704,0.715039578,0.171503958,0.973614776,0.084432718,0.480211082,0.089709763,0.715039578,0.116094987,1,-1,-1,-1,-1,0.17414248,0,0.08707124,0
0,0.22826087,0.010869565,0.222826087,0.141304348,0.114130435,0.135869565,0.070652174,0.326086957,0,0.5,0.326086957,0.152173913,0.336956522,0.342391304,0.407608696,0.5,0.14673913,0.445652174,0.14673913,0.711956522,0.14673913,1,0.277173913,0.445652174,0.277173913,0.733695652,0.282608696,1,0.201086957,0,0.25,0,0.173913043,0.005434783,0.277173913,0.005434783
0,0.156153051,0.001034126,0.156153051,0.132368149,0.052223371,0.132368149,0.025853154,0.316442606,0,0.448293692,0.234746639,0.132368149,0.261116856,0.315925543,0.286452947,0.448293692,0.078593588,0.447259566,0.103929679,0.737331954,0.078076525,1,0.208376422,0.447776629,0.208376422,0.7114788,0.233712513,1,0.130299897,0.000517063,0.157187177,0,0.103929679,0.001034126,0.207859359,0.000517063
0,0.603944125,0.128184059,0.604765818,0.257189811,0.508627773,0.258011504,0.507806081,0.418241578,0.477403451,0.548069022,0.730484799,0.257189811,0.316351684,0.354149548,0.348397699,0.515201315,0.571076417,0.579293344,0.57189811,0.806080526,0.126540674,0.999178307,0.668036154,0.579293344,0.667214462,0.805258833,0.25390304,1,0.603122432,0.096138044,0.635168447,0.096138044,0.571076417,0.128184059,0.666392769,0.128184059
0,0.160194175,0.024271845,0.160194175,0.155339806,0.058252427,0.155339806,0.031553398,0.339805825,0,0.495145631,0.240291262,0.155339806,0.288834951,0.313106796,0.315533981,0.495145631,0.082524272,0.470873786,0.109223301,0.735436893,0.109223301,1,0.213592233,0.470873786,0.211165049,0.735436893,0.186893204,1,0.133495146,0.019417476,0.184466019,0,0.109223301,0.024271845,0.211165049,0.024271845
0,0.139303483,0.032338308,0.139303483,0.171641791,0.034825871,0.171641791,0.002487562,0.345771144,0,0.487562189,0.243781095,0.171641791,0.278606965,0.345771144,0.313432836,0.485074627,0.072139303,0.514925373,0.072139303,0.758706468,0.072139303,0.970149254,0.208955224,0.514925373,0.208955224,0.758706468,0.211442786,1,0.104477612,0,0.141791045,0,0.072139303,0.032338308,0.176616915,0.032338308
0,0.1678487,0.033096927,0.19858156,0.165484634,0.06855792,0.165484634,0.066193853,0.333333333,0,0.498817967,0.300236407,0.165484634,0.333333333,0.3356974,0.368794326,0.498817967,0.132387707,0.46572104,0.134751773,0.73286052,0.1678487,0.969267139,0.264775414,0.46572104,0.234042553,0.73286052,0.234042553,1,0.165484634,0,0.200945626,0,0.132387707,0.030732861,0.234042553,0.033096927
0,0.190163934,0.026229508,0.190163934,0.108196721,0.078688525,0.108196721,0.049180328,0.298360656,0,0.485245902,0.318032787,0.11147541,0.347540984,0.298360656,0.373770492,0.46557377,0.108196721,0.462295082,0.131147541,0.731147541,0.157377049,1,0.26557377,0.46557377,0.216393443,0.73442623,0.209836066,1,0.183606557,0,0.213114754,0.003278689,0.154098361,0,0.262295082,0.003278689
0,0.088495575,0.147492625,0.087020649,0.235988201,0,0.234513274,0.002949853,0.119469027,0.05899705,0,0.147492625,0.262536873,-1,-1,0.089970501,0.089970501,0.001474926,0.528023599,0.029498525,0.765486726,0.030973451,1,0.119469027,0.528023599,0.116519174,0.765486726,0.088495575,1,0.05899705,0.1179941,0.089970501,0.119469027,0.030973451,0.146017699,-1,-1
0,0.231884058,0.004830918,0.22705314,0.169082126,0.130434783,0.169082126,0.06763285,0.338164251,0,0.497584541,0.304347826,0.164251208,0.362318841,0.333333333,0.429951691,0.473429952,0.164251208,0.468599034,0.164251208,0.739130435,0.193236715,1,0.29468599,0.468599034,0.265700483,0.739130435,0.256038647,1,0.198067633,0,0.256038647,0,0.164251208,0.028985507,0.265700483,0.009661836
0,0.224586288,0.026004728,0.200945626,0.19858156,0.101654846,0.19858156,0.04964539,0.375886525,0,0.524822695,0.321513002,0.19858156,0.352245863,0.352245863,0.401891253,0.503546099,0.125295508,0.550827423,0.125295508,0.777777778,0.125295508,0.976359338,0.276595745,0.548463357,0.300236407,0.777777778,0.300236407,1,0.200945626,0,0.250591017,0.002364066,0.151300236,0.028368794,0.274231678,0.028368794
